timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
477081032,0.0007859904,0.0033547536,-0.0016140888,4999,0,-0.6603554,0.07115923,-9.831543,4982,0,2,0
477086031,-0.0003239312,-0.0088183135,-0.0008726094,4999,0,-0.6800581,0.004031891,-9.859294,4981,0,2,0
477091030,-0.0062307026,0.0027711012,0.003156669,4999,0,-0.6506879,-0.10504251,-9.847844,4983,0,2,0
477096029,0.00011325714,0.0016472115,0.0039371396,4999,0,-0.67010105,-0.054327898,-9.782855,4980,0,2,0
477101028,-0.00022511328,-0.010929083,-0.0025766385,4999,0,-0.645248,-0.0018408223,-9.892751,4982,0,2,0
477106026,0.0044161933,0.0045419163,0.002961256,4998,0,-0.6354878,0.017508274,-9.941531,4981,0,2,0
477111025,0.0055321073,-0.011497125,-0.0062426114,4999,0,-0.67128795,0.02572578,-9.868218,4980,0,2,0
477116024,0.009470022,-0.0073426827,-0.0024342777,4999,0,-0.6973459,0.011396188,-9.827692,4981,0,2,0
477121023,0.002910078,-0.006697054,0.0038777732,4999,0,-0.67599434,-0.012231653,-9.797668,4980,0,2,0
477126022,-0.00240569,-0.01433969,-0.0031767255,4999,0,-0.7243328,-0.010279651,-9.874609,4981,0,2,0
477131021,0.003239971,-0.006346015,-0.002378561,4999,0,-0.7419721,-0.008453304,-9.966981,4981,0,2,0
477136019,0.0064455187,-0.00029621957,-0.004043095,4998,0,-0.6833351,0.039371517,-9.848157,4981,0,2,0
477141018,0.0018067368,-0.0075348276,0.005452279,4999,0,-0.6320111,0.10831501,-9.906805,4982,0,2,0
477146017,0.01527613,-0.0020838098,-0.0016465766,4999,0,-0.67035025,0.039451353,-9.971102,4983,0,2,0
477151016,0.011114069,-0.006811797,0.0012689043,4999,0,-0.68243134,-0.004590467,-9.887372,4980,0,2,0
477156015,0.011560787,-0.009483417,-0.000656173,4999,0,-0.70290244,-0.055259816,-9.813547,4981,0,2,0
477161013,0.0013085442,-0.01499957,-0.0023855907,4998,0,-0.670618,0.02236927,-9.810308,4982,0,2,0
