timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
871314067,0.0057031303,-0.0060170316,-0.00454444,4999,0,-0.7240886,0.12676364,-9.79735,4982,0,2,0
871319066,6.2520674e-05,-0.003920329,-0.0036186827,4999,0,-0.652798,0.15797684,-9.941475,4982,0,2,0
871324064,0.0047152196,-0.000972124,-0.0030471387,4998,0,-0.74909526,0.1063108,-9.939938,4982,0,2,0
871329063,0.0029940528,-0.004032974,0.002735946,4999,0,-0.7435413,0.1800037,-9.636853,4982,0,2,0
871334062,0.01181925,-0.010603365,-0.0005575896,4999,0,-0.8560741,0.023551673,-10.072352,4981,0,2,0
871339061,-0.0015722514,0.0046547777,0.006323882,4999,0,-0.86893064,0.013391225,-9.775913,4982,0,2,0
871344060,-0.0034123918,-0.011278695,0.0068938374,4999,0,-0.7217854,-0.036990125,-9.9117,4987,0,2,0
871349059,-0.007772467,0.007251752,0.0048084552,4999,0,-0.86211187,0.071310095,-9.926822,4977,0,2,0
871354057,-0.008286977,-0.010451802,0.0055135437,4998,0,-0.6938132,0.26389486,-9.840967,4982,0,2,0
871359056,0.005502235,-0.0026355425,0.0046197963,4999,0,-0.80524415,0.07246116,-10.0159,4982,0,2,0
871364055,0.025920637,-0.005586485,0.007032635,4999,0,-0.6759819,-0.13854344,-9.84531,4981,0,2,0
871369054,-0.01970939,-0.0070882025,0.0015016875,4999,0,-0.6558285,0.020855403,-9.948191,4982,0,2,0
871374053,0.01020774,-0.013028831,-0.0014105297,4999,0,-0.6604991,0.23128833,-9.75106,4982,0,2,0
871379056,0.022039544,-0.010308139,-0.009712038,5003,0,-0.65618443,-0.076873764,-10.119697,4981,0,2,0
871384051,-0.011748006,0.0022058247,0.001680047,4995,0,-0.73324645,-0.011249604,-9.848831,4982,0,2,0
871389049,-0.014047516,-0.006577379,-7.909715e-05,4998,0,-0.75543535,0.13851655,-10.030363,4982,0,2,0
871394048,-0.006345703,0.001392431,-0.0043185866,4999,0,-0.7964669,0.21244866,-9.945581,4982,0,2,0
871399047,0.008380996,0.001718355,0.006119198,4999,0,-0.8346484,0.07831393,-9.820873,4982,0,2,0
871404046,-0.017413097,-0.0013802329,0.005106319,4999,0,-0.8727429,-0.01495766,-9.918916,4982,0,2,0
871409045,-0.017348116,-0.0038309202,0.0037041006,4999,0,-0.8129153,0.20660716,-9.841591,4982,0,2,0
871414044,-0.0021499037,0.0016380773,0.007117602,4999,0,-0.78128487,0.041724626,-10.070949,4982,0,2,0
871419042,0.013313914,-0.005702033,0.0074597476,4998,0,-0.7578406,-0.09803734,-9.740908,4982,0,2,0
871424041,-0.0053389315,-0.005193967,-0.004190395,4999,0,-0.59451205,-0.16093564,-9.8675785,4982,0,2,0
871429040,-0.0123635335,-0.005326963,-0.0077786655,4999,0,-0.6679406,0.041928828,-9.9116955,4982,0,2,0
871434039,0.006406565,-0.00782771,-0.009929922,4999,0,-0.6123039,0.095405124,-9.860342,5481,0,2,0
871439038,-0.015168149,0.00065772666,-0.0067659128,4999,0,-0.6664289,0.20627648,-9.8448715,4982,0,2,0
871444037,0.016667593,-0.008103864,-0.0011576669,4999,0,-0.792359,0.23390467,-9.598779,4985,0,2,0
871449035,0.013624583,-0.02275612,-0.0013010756,4998,0,-0.87165123,0.016883617,-9.975805,4979,0,2,0
871454034,0.0149473045,-0.007590273,-0.0015826949,4999,0,-0.93664074,0.03508113,-9.740444,4982,0,2,0
